"utm10","Mmo2003","Mmo_P","Mmo_F","Mmo2015"
"BF92",0,0.0370120261766398,0.539698403383581,0
"BF93",0,0.0177491417977324,0.355354886541367,0
"BF94",0,0.0210888856287652,0.396572241130895,0
"BF95",0,0.0162186191473372,0.334630140415966,0
"BF96",0,0.0158075155244509,0.328845922144515,0
"BF97",0,0.0220108111448641,0.407082769116717,0
"BF98",0,0.0345991411982733,0.522288227628124,0
"BF99",0,0.0408393963836696,0.565008741218951,0
"BG50",0,0.0287328974106044,0.47436444616295,0
"BG51",0,0.0162525198745618,0.335102889838578,0
"BG52",0,0.00968287912230896,0.229747174060142,0
"BG53",0,0.00558626095242586,0.146300492716821,0
"BG54",0,0.00327857693345827,0.0911946032716006,0
"BG55",0,0.003488858406989,0.0964977282358932,0
"BG56",0,0.00342631370336486,0.0949266469816249,0
"BG57",0,0.00263145124659758,0.0744915009895366,0
"BG58",0,0.00204473366154968,0.0588276483603533,0
"BG59",0,0.00180569781502265,0.0522983831402044,0
"BG60",0,0.026504828351715,0.45372298275563,0
"BG61",0,0.0150116993741498,0.317372464337883,0
"BG62",0,0.00879094211670955,0.212942857545987,0
"BG63",0,0.00527134368703165,0.139163138225655,0
"BG64",0,0.00357999212329584,0.0987775578150953,0
"BG65",0,0.00256096839577719,0.0726364385710685,0
"BG66",0,0.00242029917341975,0.0689125878610772,0
"BG67",0,0.00189945988595276,0.0548698900136769,0
"BG68",0,0.00167289629280943,0.0486329823255635,0
"BG69",0,0.00149595568032034,0.0437065700473351,0
"BG70",0,0.022313064286545,0.410453590058128,0
"BG71",0,0.0157730323227439,0.328356391310093,0
"BG72",0,0.0100488993156947,0.236445664144083,0
"BG73",0,0.00698301574030589,0.176631195298201,0
"BG74",0,0.00472003708177001,0.126387886588462,0
"BG75",0,0.00239131853240242,0.0681418137856564,0
"BG76",0,0.00111296791038956,0.0328727870347411,0
"BG77",0,0.0011114774782467,0.0328301632694069,0
"BG78",0,0.00080723637718587,0.0240527341472357,0
"BG79",0,0.000920000864812089,0.027323911210187,0
"BG80",0,0.032753156844726,0.50811733760484,0
"BG81",0,0.0244141710141547,0.432919906627844,0
"BG82",0,0.0154131640653899,0.323206763916339,0
"BG83",0,0.00927260797566897,0.222103817628063,0
"BG84",0,0.00553672071621671,0.145185258992042,0
"BG85",0,0.00290633452275953,0.0816583464761663,0
"BG86",0,0.00193317060331858,0.0557911461723782,0
"BG87",0,0.00116103154566129,0.0342453801484499,0
"BG88",0,0.000665792338428637,0.019919410532342,0
"BG89",0,0.000303839603958087,0.00918660160627949,0
"BG90",0,0.0463713066219792,0.597325362127821,0
"BG91",0,0.0336831018996644,0.515352931017608,0
"BG92",1,0.0192656791616209,0.374713131546621,1
"BG93",0,0.00935677148903516,0.223683607997601,0
"BG94",0,0.00466779994848266,0.125158465336443,0
"BG95",0,0.00347386954647945,0.0961216972500182,0
"BG96",0,0.00224947769182069,0.0643515600005311,0
"BG97",0,0.00122094003311591,0.0359509755542134,0
"BG98",0,0.000555072920061827,0.0166602465397169,0
"BG99",0,0.000198850582991164,0.00603077091424475,0
"BH50",0,0.00075538309060332,0.0225413788284171,0
"BH51",0,0.000326709545511961,0.00987147302250968,0
"BH52",0,0.00023908779131912,0.00724254262522706,0
"BH53",0,0.000124393677463783,0.00378088839384616,0
"BH60",0,0.000698510565782868,0.0208785185008959,0
"BH61",0,0.000387845265131308,0.0116977784568454,0
"BH62",0,0.000155820487788558,0.004731720187793,0
"BH63",0,0.00030707482359128,0.00928354027044487,0
"BH70",0,0.000214525267162045,0.00650316497317738,0
"BH71",0,0.000174378691468404,0.00529238282283462,0
"BH72",0,0.000337047574203279,0.0101807589549393,0
"BH73",0,0.00043458987171789,0.0130897899791413,0
"BH80",0,0.000151855232591794,0.0046118464463305,0
"BH81",0,0.000204902075544356,0.00621319857434643,0
"BH82",0,0.000441245497221496,0.013287680129536,0
"BH83",0,0.000689607805623728,0.0206177211291508,0
"BH90",0,0.000349264364921457,0.010546011622907,0
"BH91",0,0.000360674569946343,0.0108869140014094,0
"BH92",0,0.000405794508709576,0.0122327392411309,0
"CE09",0,0.0913798426597971,0.754178675241959,0
"CF00",0,0.0933230339387282,0.758451268719008,0
"CF01",0,0.105218857840083,0.782005164135872,0
"CF02",0,0.0810155047070029,0.728949219230211,0
"CF03",0,0.063394974551748,0.673717983786071,0
"CF04",0,0.0419813642203883,0.572065944332666,0
"CF05",1,0.0364247974711591,0.535571265133781,1
"CF06",0,0.0206180039817831,0.391066725064831,0
"CF07",0,0.0287569008452344,0.474578826881089,0
"CF08",0,0.0386470713177875,0.550837717392126,0
"CF09",0,0.0521567564912687,0.626677917602033,0
"CF10",0,0.07633711725469,0.716006665566806,0
"CF11",0,0.0974864878703607,0.767180155849897,0
"CF12",0,0.136034182560064,0.827683734261579,0
"CF13",0,0.0936011534519301,0.759052129753436,0
"CF14",0,0.0606279017489694,0.663173821644773,0
"CF15",0,0.0535489342929441,0.633161356682911,0
"CF16",0,0.0322300047017281,0.503957410983211,0
"CF17",0,0.0263629669637904,0.452357046581505,0
"CF18",0,0.059610861859873,0.659141460723816,0
"CF19",0,0.0670313161769139,0.686695384422199,0
"CF20",0,0.0734400801938044,0.707426476192568,0
"CF21",0,0.079368048734022,0.724513570796805,0
"CF23",0,0.133527571197299,0.824596374851283,0
"CF24",0,0.115593359564966,0.79948651078127,0
"CF25",0,0.0731907193434199,0.706666240751938,1
"CF26",0,0.0473559051529932,0.602615909426441,0
"CF27",0,0.0471817941146241,0.601689710580762,0
"CF28",0,0.0934093789796313,0.758638093180373,0
"CF29",0,0.0798682791430848,0.725873985008288,0
"CF34",0,0.19721730829541,0.882274619102498,1
"CF35",0,0.167964455682237,0.86030239243029,1
"CF36",0,0.0667820399400987,0.685835696133198,0
"CF37",0,0.0596135019614926,0.659152041759635,0
"CF38",0,0.10453519895569,0.780761152360531,0
"CF39",0,0.0799026586958069,0.725967043529584,0
"CF44",0,0.211691051982815,0.891210362894861,0
"CF45",0,0.214756005625176,0.892969120974252,1
"CF46",0,0.126644700968733,0.815622999403373,1
"CF47",0,0.0650652658257355,0.679797361569779,0
"CF48",0,0.12348896359916,0.811246355107511,0
"CF49",0,0.07840791039145,0.721868446050565,0
"CF55",0,0.206213082080288,0.88795510419432,1
"CF56",0,0.166324889891744,0.858880876844649,0
"CF57",0,0.159799519611445,0.85298484203928,0
"CF58",0,0.12560755196418,0.814203699214332,0
"CF59",0,0.0774537559351129,0.719194613842001,0
"CF65",1,0.261522461011034,0.915278273981181,1
"CF66",0,0.202957000960949,0.885948840735042,0
"CF67",0,0.209571742508446,0.889968346617662,0
"CF68",0,0.119600898856391,0.805606602943588,0
"CF69",0,0.0974674667167188,0.76714153525547,0
"CF75",0,0.319098581991401,0.934625224924503,0
"CF76",1,0.289324058461532,0.925480857221381,1
"CF77",0,0.22343907963173,0.897724244371762,0
"CF78",0,0.144354873045625,0.8373096875214,0
"CF79",0,0.126445445436634,0.8153517504999,0
"CF86",1,0.326302726979993,0.936610619303564,1
"CF87",0,0.364298462476526,0.945893256269221,0
"CF88",0,0.26074491999853,0.9149652558048,0
"CF89",0,0.195613130237004,0.881214856759548,0
"CF96",1,0.407508042128671,0.954507583731688,1
"CF97",1,0.423269622873381,0.957244503685453,1
"CF98",1,0.420257391945107,0.956736128666116,1
"CF99",0,0.327190890782673,0.936849903271055,0
"CG00",0,0.0492752429400667,0.612568988220655,0
"CG01",1,0.0413598427770566,0.568251592131613,1
"CG02",0,0.0205372076891286,0.390112485369248,0
"CG03",0,0.00913088425315845,0.219429626481037,0
"CG04",0,0.00331910088611345,0.0922212462407528,0
"CG05",0,0.00179003343121693,0.0518674561884306,0
"CG06",0,0.00154766364140349,0.0451513197923085,0
"CG07",0,0.00133186284048921,0.0390936332229299,0
"CG08",0,0.000546799328659122,0.0164158615621284,0
"CG09",0,0.000319279916669646,0.00964908312759283,0
"CG10",0,0.0524222339150331,0.627930397426698,0
"CG11",1,0.0454709181181866,0.592372388767016,1
"CG12",0,0.0221234949620536,0.408343707019298,0
"CG13",0,0.00869802720293044,0.21115183714245,0
"CG14",0,0.00469340486676947,0.125761502994499,0
"CG15",0,0.00148476549177316,0.0433933539303262,0
"CG16",0,0.00185573348760671,0.053672333848796,0
"CG17",0,0.00118912178687336,0.0350458350374367,0
"CG18",0,0.000575965514016712,0.0172768488470795,0
"CG19",0,0.000358046700223624,0.0108084213432377,0
"CG20",0,0.056857716770935,0.647772294229878,0
"CG21",1,0.0521750927479735,0.626764673522488,1
"CG22",0,0.0253503014539775,0.442416402371191,0
"CG23",0,0.010991020767525,0.25318478613345,0
"CG24",0,0.00365484694000885,0.100641870767041,0
"CG25",0,0.00156838219386813,0.0457290255123541,0
"CG26",0,0.0021880254155383,0.0627001869908368,0
"CG27",0,0.00133269403659658,0.0391171079018851,0
"CG28",0,0.000494518927880955,0.0148688859315274,0
"CG29",0,0.000410825663665119,0.0123825877549572,0
"CG30",0,0.0616659477195725,0.667200955056992,0
"CG31",0,0.0607174917703193,0.663524873446799,0
"CG32",0,0.0288012435420484,0.47497443092057,0
"CG33",0,0.0153177752179492,0.321829144469597,0
"CG34",0,0.0062335072578226,0.160618066107374,0
"CG35",0,0.00269117765570016,0.0760578657843402,0
"CG36",0,0.00323088999347065,0.0899836208112553,0
"CG37",0,0.00122435339680904,0.0360479788264131,0
"CG38",0,0.000772542448854808,0.0230420191054015,0
"CG39",0,0.000339529486551748,0.0102549832691488,0
"CG40",0,0.068470914539468,0.691578266980944,0
"CG41",0,0.0703813864535601,0.697850086172375,0
"CG42",0,0.0412001722822989,0.567261480732881,0
"CG43",0,0.0228347008239841,0.416186549976914,0
"CG44",0,0.0110496649642811,0.254203542775263,0
"CG45",0,0.00624594996333588,0.160888784248982,0
"CG46",0,0.00276226681772384,0.0779155724788543,0
"CG47",0,0.00139114867857066,0.0407652126013025,0
"CG48",0,0.000851443354284342,0.0253376617673162,0
"CG49",0,0.000346792886935408,0.0104721414055725,0
"CG50",0,0.070260496363507,0.697460039585965,0
"CG51",0,0.0829632409592261,0.734032006267169,0
"CG52",0,0.0554703069125043,0.641777490260832,0
"CG53",0,0.0319193499316185,0.501455893509158,0
"CG54",0,0.0148830046415051,0.315481874591435,0
"CG55",0,0.00836277946447955,0.204624146830679,0
"CG56",0,0.0029796558473506,0.0835519502662069,0
"CG57",0,0.00125166940018075,0.036823584647409,0
"CG58",0,0.0012241069006634,0.0360409743644032,0
"CG59",0,0.000809746548225703,0.0241257828816476,0
"CG60",0,0.0893883387327183,0.749660096206921,0
"CG61",0,0.104244678138793,0.780228781443851,0
"CG62",0,0.0777050082454995,0.719903134318865,0
"CG63",0,0.0397868097977125,0.558310150634394,0
"CG64",0,0.0236129936841969,0.424546885648533,0
"CG65",0,0.012898146641943,0.285006183993586,0
"CG66",0,0.00354765910615146,0.0979699752996619,0
"CG67",0,0.00166295568448625,0.0483575141183683,0
"CG68",0,0.00125873161596499,0.0370239118466049,0
"CG69",0,0.00101995523755781,0.030205813098005,0
"CG70",0,0.16481504669284,0.857551083903909,0
"CG71",0,0.148240283220861,0.841503359941779,0
"CG72",0,0.118177688314516,0.803470091146516,0
"CG73",0,0.0559716644615941,0.643965145876657,0
"CG74",0,0.033450367590754,0.513560850816868,0
"CG75",0,0.0164192293165307,0.337418401676871,0
"CG76",0,0.00397007331424627,0.108411922647435,0
"CG77",0,0.0018532249139185,0.0536035414526829,0
"CG78",0,0.00218761081804425,0.0626890266372083,0
"CG79",0,0.00120650886633447,0.0355406524091957,0
"CG80",0,0.255373177827773,0.912756757716322,0
"CG81",0,0.15751651492733,0.850827091630554,0
"CG82",0,0.130399775784819,0.820611790151644,0
"CG83",0,0.0682327393267167,0.690779919402006,0
"CG84",0,0.0392333953174401,0.554710908355139,0
"CG85",0,0.0175284881631321,0.352443137357326,0
"CG86",0,0.00523462229860327,0.138323396730701,0
"CG87",0,0.0020461137708171,0.0588650938592351,0
"CG88",0,0.00154102919530617,0.0449661854170712,0
"CG89",0,0.00180098107436715,0.0521686654786593,0
"CG90",1,0.261492315696,0.915266168952859,1
"CG91",0,0.207696657254468,0.888851288422571,0
"CG92",0,0.151165418699918,0.844544377815528,0
"CG93",0,0.0711461007319939,0.700296600583515,0
"CG94",0,0.0431374221937806,0.578997084696468,0
"CG95",0,0.0218582133051926,0.405367065745408,0
"CG96",0,0.00818710883807226,0.201162089097169,0
"CG97",0,0.00308798007301333,0.0863358004212265,0
"CG98",0,0.00288976906559064,0.0812294798154958,0
"CG99",0,0.00449428519169167,0.121050710913101,0
"CH00",0,0.000621586408555219,0.0186206617145731,0
"CH01",0,0.000471884881678061,0.0141976850351304,0
"CH02",0,0.000506688807375382,0.0152294122431431,0
"CH03",0,0.000856362454827331,0.0254804390484026,0
"CH10",0,0.000244277410647616,0.00739862366034716,0
"CH11",0,0.000326690447805778,0.00987090149771785,0
"CH12",0,0.000660419578086806,0.0197617388435226,0
"CH13",0,0.000806991635029124,0.0240456113161703,0
"CH14",0,0.00116235086076908,0.0342830038463349,0
"CH20",0,0.00029770937938218,0.00900286800109873,0
"CH21",0,0.00033891953432866,0.0102367429756868,0
"CH22",0,0.000929342951429784,0.0275939648040695,0
"CH23",0,0.00131146629259785,0.0385172456128086,0
"CH24",0,0.00146914990900065,0.0429559386043425,0
"CH30",0,0.000259004609388771,0.00784129501820519,0
"CH31",0,0.00076313695359217,0.0227676664107161,0
"CH32",0,0.00123844204814456,0.0364481601507186,0
"CH33",0,0.00258171081058095,0.0731831098411625,0
"CH40",0,0.00026979430281147,0.00816537026407693,0
"CH41",0,0.000523940766883646,0.0157400555895201,0
"CH42",0,0.00099697070288559,0.0295445810133742,0
"CH43",0,0.00134914552893908,0.0395815038487289,0
"CH50",0,0.000418590087199413,0.0126137580180504,0
"CH51",0,0.000676215111323079,0.020225142626013,0
"CH52",0,0.000815256752408366,0.0242860988195845,0
"CH60",0,0.000707587642951759,0.0211442841325188,0
"CH61",0,0.000470956475096492,0.0141701347411661,0
"CH62",0,0.0010975691726619,0.0324322348829376,0
"CH70",0,0.000536775223457944,0.0161196126196673,0
"CH71",0,0.000813082860783203,0.0242228568852961,0
"CH72",0,0.00155570914145927,0.0453757366836031,0
"CH80",0,0.00197707949873078,0.0569885043503648,0
"CH90",0,0.0019480461378436,0.0561971179389337,0
"DF06",1,0.447342496495376,0.961078624754506,1
"DF07",0,0.416033785155136,0.956011845633734,0
"DF08",0,0.386207766301693,0.950482592519324,0
"DF09",1,0.472167069462151,0.964650433216808,1
"DF16",1,0.66513887011888,0.983764822392261,1
"DF17",1,0.553875912306719,0.974275997510839,1
"DF18",1,0.486363917637559,0.966539894462267,1
"DF19",0,0.527202339796643,0.971441973067464,1
"DF26",1,0.727147065627306,0.987849048044549,1
"DF27",1,0.728551394260162,0.987933852388584,1
"DF28",1,0.598822266485216,0.978510916178905,1
"DF29",1,0.592128688710416,0.97791877389574,1
"DF37",1,0.71186669513353,0.986905655320952,1
"DF38",1,0.692907621498171,0.985680000922795,1
"DF39",1,0.535186606808658,0.972318148532995,1
"DF49",1,0.49930266458136,0.968174276786176,1
"DF59",1,0.553404201806727,0.974228115032604,1
"DG00",1,0.251733000228055,0.911212942128091,1
"DG01",0,0.283898213245995,0.923629889026303,0
"DG02",1,0.238353592540959,0.905183944676682,1
"DG03",0,0.113282906212539,0.795806644959597,0
"DG04",0,0.0630599705395607,0.672473446138709,0
"DG05",0,0.0420525126616714,0.572498608339139,0
"DG06",0,0.0110896874737764,0.25489728167505,0
"DG07",0,0.00726251079949169,0.182453255512026,0
"DG08",0,0.00347198216196646,0.0960743263626348,0
"DG09",0,0.00800941502509929,0.197630625993119,0
"DG10",1,0.403535479099519,0.953786647495129,1
"DG11",0,0.207795559157715,0.888910640979993,0
"DG12",0,0.198326438125074,0.882998778181646,0
"DG13",0,0.144948964256398,0.837962713889188,0
"DG14",0,0.0836049805277809,0.73566977363365,0
"DG15",0,0.0455406703303493,0.592760103193438,0
"DG16",0,0.025490723672075,0.443815078470791,0
"DG17",0,0.0116701174166454,0.264821280543841,0
"DG18",0,0.00522016409820759,0.137992335223346,0
"DG19",0,0.00832669253186866,0.20391530905381,0
"DG20",1,0.443456768743396,0.960485912117864,1
"DG21",0,0.188625043265483,0.876420079675347,0
"DG22",0,0.169175678185669,0.861337788697313,0
"DG23",0,0.125903158464973,0.814610103063225,0
"DG24",0,0.0972950412878167,0.766790931357459,0
"DG25",0,0.0555485180935249,0.642120376514921,0
"DG26",0,0.0301289662111224,0.486565863487286,0
"DG27",0,0.0170651998326446,0.346247519851205,0
"DG28",0,0.00444948354386758,0.119984046151468,0
"DG29",0,0.0038256220051682,0.104867447091957,0
"DG30",0,0.518998833080798,0.970515381252588,0
"DG31",1,0.252982801606858,0.911747405085379,1
"DG32",0,0.158461550593771,0.851726491902592,0
"DG33",1,0.127754058322514,0.817120954846902,1
"DG34",1,0.0963298424750207,0.764811184029506,1
"DG35",0,0.04622040808121,0.596503045831622,0
"DG36",0,0.0236976905051135,0.425443055808898,0
"DG37",0,0.0156332978253053,0.326365712526457,0
"DG38",0,0.0058510669486322,0.152214568470468,0
"DG39",0,0.00338832785796482,0.0939698947733021,0
"DG40",0,0.441661013512806,0.960208722615726,0
"DG41",1,0.270958795008979,0.918949823203278,1
"DG42",0,0.0613434366624306,0.665959163510453,0
"DG43",1,0.0798979338532937,0.725954257666021,1
"DG44",1,0.0626722803088547,0.671022400404381,1
"DG45",0,0.0353746397229072,0.528016113947521,0
"DG46",0,0.0132823174828249,0.291104928184055,0
"DG47",0,0.0127968581466811,0.283381501209863,0
"DG48",0,0.00854262356571043,0.20813875952242,0
"DG49",0,0.00586110299771161,0.152437160070303,0
"DG50",1,0.348835939884169,0.94233805664988,1
"DG51",1,0.281373523794067,0.922746898600501,1
"DG52",0,0.0417540898453147,0.570678403472808,0
"DG53",0,0.0625074953444887,0.670402109055909,0
"DG54",0,0.0168018425805295,0.342675123908993,0
"DG55",0,0.0130353812014613,0.287196258311451,0
"DG56",0,0.0118213479042083,0.267365583700426,0
"DG57",0,0.0110106527140351,0.253526125154147,0
"DG58",0,0.00905905585751855,0.21806755451824,0
"DG59",0,0.0138913701993796,0.300572713407613,0
"DG60",1,0.351776400869963,0.943036089540014,1
"DG61",0,0.215135916446723,0.893184108964512,0
"DG62",0,0.123688746429447,0.811528628391848,0
"DG63",0,0.0464513785604428,0.597760456919161,0
"DG64",0,0.0126630137483045,0.281223773500016,0
"DG65",0,0.00919273450302096,0.220598845166145,0
"DG66",0,0.0101577612091837,0.238416453980689,0
"DG67",0,0.0125373970682166,0.279187369247138,0
"DG68",0,0.0106718434361666,0.247593084040222,0
"DG70",0,0.380399425046282,0.94931320540356,1
"DG71",0,0.254680980793823,0.912466192833969,0
"DG72",0,0.156413728785949,0.849766264844975,0
"DG73",0,0.0814372096591934,0.730064256492656,0
"DG74",0,0.0352848744632792,0.527359673809718,0
"DG75",0,0.0144124273191613,0.308483094094313,0
"DG76",0,0.0152770068127937,0.321238730839073,0
"DG77",0,0.0143675047312765,0.307807834643632,0
"DG78",0,0.0193636836184097,0.375926208597785,0
"DG79",0,0.0291088135906349,0.477703094078955,0
"DG81",0,0.195799952661283,0.881339038167925,0
"DG82",0,0.114899036756585,0.798392672329433,0
"DG83",0,0.0782794495087863,0.721511109298887,0
"DG84",1,0.042784313379178,0.576902192327064,1
"DG85",0,0.0298307780252754,0.48400464790288,0
"DG86",0,0.0260758896675269,0.44957310285423,0
"DG87",0,0.0336754070171496,0.515293876906311,0
"DG88",0,0.0538510043031785,0.634540947738745,0
"DG89",0,0.0755414096631738,0.713695261436883,0
"DG91",0,0.099352373332641,0.770915060737469,0
"DG92",0,0.0603823153225673,0.662208088226077,0
"DG93",0,0.0397260692691997,0.557917756139753,0
"DG94",0,0.024423150661528,0.4330124482045,0
"DG95",0,0.0305907133540566,0.490485188333386,0
"DG96",0,0.0339604186326909,0.517472248989199,0
"DG97",0,0.0522520040474532,0.627128168262827,1
"DG98",0,0.102165697037842,0.776352761879703,0
"DG99",0,0.109654304456623,0.789788248221137,0
"DH00",0,0.00356216137408722,0.0983323712270331,0
"DH10",0,0.0156641316017491,0.326805940472144,0
"DH80",0,0.0288070577941691,0.475026261362584,0
"DH90",0,0.0621667312583786,0.669112637884394,0
"EG02",1,0.0788233799378683,0.723018571249698,1
"EG03",0,0.0456294108174624,0.593252379946768,0
"EG04",0,0.0398123545808901,0.558474981231101,0
"EG05",0,0.0307299457238183,0.491656006382034,0
"EG06",0,0.0357532721591318,0.53076637500198,0
"EG07",0,0.0687645006831301,0.692557250757017,1
"EG08",0,0.110516726915515,0.791246061603959,0
"EG09",0,0.0879012016637337,0.746189515064112,0
"EG13",0,0.101566828893971,0.775214169256014,0
"EG14",1,0.0777704196464908,0.720087068489806,1
"EG15",1,0.0475101558103493,0.603433149264858,1
"EG16",0,0.0371041910403349,0.540339954281642,0
"EG17",0,0.0531577063277633,0.631360339449876,1
"EG18",1,0.0454275075496962,0.592130748889204,1
"EG19",0,0.0836594060678574,0.735807849092233,0
"EG27",0,0.0326578735127994,0.507364548465202,0
"EG28",0,0.0388410514321742,0.552126040779482,0
"EH00",0,0.0411860024670972,0.567173410729031,0
"MH74",0,0.000969619868074314,0.0287566006210542,0
"MH75",0,0.000499888128687553,0.0150279771490019,0
"MH76",0,0.000374267677175398,0.0112927385452322,0
"MH83",0,0.000835108509198822,0.024863251420422,0
"MH84",0,0.000591233353362618,0.0177269754668605,0
"MH85",0,0.000610401097950593,0.0182915151182724,0
"MH86",0,0.000569538191990142,0.0170872391676945,0
"MH87",0,0.000639178480965919,0.0191379066368322,0
"MH88",0,0.000554592870349229,0.0166460700607191,0
"MH90",0,0.00541857108197097,0.142514166689362,0
"MH91",0,0.00340711166526487,0.0944432474398224,0
"MH92",0,0.0013521548849333,0.0396664056316779,0
"MH93",0,0.00133379131535582,0.0391480956028333,0
"MH94",0,0.0011034029332914,0.0325991822206697,0
"MH95",0,0.00118081766688902,0.0348093356991688,0
"MH96",0,0.000985429601892948,0.0292122314182668,0
"MH97",0,0.000869725296352664,0.0258680925904536,0
"MH98",0,0.000868598266102165,0.025835409161871,0
"NG04",0,0.011034931979137,0.253947854112469,0
"NG05",0,0.00228504475844391,0.065304770859434,0
"NG06",0,0.00667917474265022,0.17021099025993,0
"NG13",1,0.0316222502586082,0.499041333699021,1
"NG14",0,0.0159895250903169,0.331418554077784,0
"NG15",0,0.0125665952263962,0.279661690451444,0
"NG16",1,0.0159756361145636,0.331222900850978,1
"NG17",0,0.0284468911878919,0.471797349504341,1
"NG18",0,0.0167729512676389,0.342280957561486,0
"NG19",1,0.0118126208047858,0.267219216692121,1
"NG24",0,0.0381298650337004,0.547368760054575,0
"NG25",0,0.0297063821539679,0.482929079941457,0
"NG26",0,0.0237011327038251,0.425479421693593,0
"NG27",0,0.037628108661688,0.543955479806116,1
"NG28",1,0.018090791090628,0.359814527960055,1
"NG29",0,0.0171726643107982,0.347694671109053,1
"NG35",0,0.0549693823214819,0.639567070028918,0
"NG36",0,0.044778596272182,0.588486872163878,0
"NG37",0,0.0276373910516145,0.464402179499864,0
"NG38",0,0.0234290623098123,0.422591602196979,0
"NG39",0,0.018926039850793,0.370474318686246,0
"NG45",0,0.0461215753379459,0.595962779269368,0
"NG46",0,0.0410281091112542,0.56618979840797,0
"NG47",0,0.0269778581166605,0.458231618850001,0
"NG48",0,0.0153385461565854,0.32212957602754,0
"NG49",0,0.0133768722619459,0.292590790618785,0
"NG55",0,0.0312765494856376,0.496204075010981,0
"NG56",0,0.0260221462562565,0.449048959190123,0
"NG57",0,0.0241104608871345,0.429773086672102,0
"NG58",0,0.0151613632575157,0.319558624774913,0
"NG59",0,0.0101653581276446,0.238553621841769,0
"NG63",0,0.00279750796046144,0.0788338273655025,0
"NG64",0,0.00407227941121306,0.110903511607041,0
"NG65",0,0.0123739138629319,0.276520540161076,0
"NG66",0,0.0191889224964062,0.373759926836091,0
"NG67",0,0.0281666374299327,0.469258932199431,0
"NG68",0,0.0252318929674723,0.441231830901466,0
"NG69",0,0.018014790210237,0.358827544967299,0
"NG73",0,0.00212841788062201,0.0610930031535061,0
"NG74",0,0.00462646290090367,0.124183218340536,0
"NG75",0,0.00954016637922402,0.227104813026138,0
"NG76",0,0.0140552911428223,0.303079800398201,0
"NG77",0,0.0346822862917526,0.522908543520215,0
"NG78",0,0.0428895628717753,0.577528622793999,0
"NG79",0,0.0373170546766328,0.541815330799033,0
"NG83",0,0.00244254094432793,0.0695032998521873,0
"NG84",0,0.00562244826497722,0.147113362350394,0
"NG85",0,0.0108057352696749,0.249948473150605,0
"NG86",0,0.0203104945226083,0.387419712274817,0
"NG87",0,0.048476836955611,0.608485051542982,0
"NG88",0,0.0578043164015314,0.651758309298117,0
"NG89",0,0.0501521295976085,0.616964952497719,0
"NG93",0,0.00379423040307018,0.104093581183065,0
"NG94",0,0.00871225518723683,0.211426601165124,0
"NG95",0,0.0187717851335846,0.368531113140217,0
"NG96",0,0.0305012944644032,0.489730586478367,0
"NG97",0,0.0537494188852288,0.634078055911623,0
"NG98",0,0.0801617166046282,0.726666456981284,1
"NG99",0,0.0489668630590766,0.61100091912824,0
"NH00",0,0.00842366812683482,0.205817411769556,0
"NH01",0,0.00390543386112335,0.106829180570619,0
"NH02",0,0.00236929208642958,0.0675551706080608,0
"NH03",0,0.00221025339677588,0.063298156216263,0
"NH04",0,0.00219480138173367,0.0628825496713262,0
"NH05",0,0.00230705383713022,0.0658936843031858,0
"NH06",0,0.00180541950439967,0.052290730119393,0
"NH07",0,0.0018096925655313,0.0524082181486299,0
"NH08",1,0.00154344233674118,0.0450335322078802,1
"NH09",0,0.00181237167965134,0.0524818661817235,0
"NH10",1,0.0119381944463841,0.26931991203824,1
"NH11",1,0.00946400023132254,0.225687458775149,1
"NH12",0,0.00598946199059053,0.155274181240782,0
"NH13",0,0.00459734079177501,0.123494895303409,0
"NH14",0,0.0038316137360774,0.105015008889391,0
"NH15",0,0.00297026880899495,0.0833099401660204,0
"NH16",0,0.00279874113989733,0.0788659275540881,0
"NH17",0,0.00269084499784801,0.0760491557752858,0
"NH18",0,0.00305570654098698,0.0855081024359096,0
"NH19",0,0.00366482653581408,0.10088985832547,0
"NH20",0,0.0124651026542345,0.278010382349114,0
"NH21",0,0.0133758124441235,0.292574169262979,0
"NH22",0,0.00871248882524648,0.211431111538994,0
"NH23",0,0.0060933341011555,0.157556653417176,0
"NH24",0,0.00539250984228517,0.141922818923026,0
"NH25",0,0.00358712944790069,0.0989556391926631,0
"NH26",0,0.00269182570019477,0.0760748331340206,0
"NH27",0,0.00326532357862171,0.0908583538315704,0
"NH28",0,0.00604496384258026,0.156495248830927,0
"NH29",0,0.00499480324796351,0.132800234799555,0
"NH30",0,0.0122326812931787,0.274201455468383,0
"NH31",0,0.0108104003413332,0.250030285463034,0
"NH32",0,0.00866566582592137,0.210526205556483,0
"NH33",0,0.00746082815435365,0.186536598955523,0
"NH34",0,0.0081043174847935,0.199520423070092,0
"NH35",0,0.00550412803371289,0.144450013422158,0
"NH36",0,0.00388451935809672,0.106315914573922,0
"NH37",0,0.00360656233353613,0.0994401600882449,0
"NH38",0,0.00642103053009382,0.164680323307927,0
"NH39",0,0.00749238664918202,0.187182777225388,0
"NH40",0,0.00886244889068738,0.21431591549841,0
"NH41",0,0.00715245107987566,0.18017010569517,0
"NH42",0,0.00832804155861528,0.203941829121939,0
"NH43",0,0.00688508151989053,0.17457228037732,0
"NH44",0,0.00851255401820917,0.207553199414844,0
"NH45",0,0.0076805274999116,0.191014710337355,0
"NH46",0,0.00564616691140326,0.147645343129086,0
"NH47",0,0.00395136341572106,0.107954353762531,0
