"cuadrID","cUTM10","utm10","LLU_1998","LLU98_P","cat","cat_","p_lontra34","a_lontra34","LLU_2008","survey2008","LLU98_D","Llu2015","lati","long","lonUTM","latUTM","lonMoll","latMoll","newpres"
975,"29TQG43","QG43",0,0.659218517287239,1860,21123,0,0,0,0,0.875890121274584,0,41.8294067,-6.0498548,246719.799760958,4635415.50861447,-504973.200364727,4992838.8875156,0
976,"29TQG44","QG44",0,0.562266716331039,1861,21124,1,0,1,1,0.902586552463743,1,41.9167023,-6.0506282,247000.405908634,4645111.71221266,-504605.758669697,5002493.50291433,1
977,"29TQG45","QG45",0,0.465272561299477,1862,21125,1,0,1,1,0.882457912347957,1,42.0067673,-6.048471,247535.474995384,4655106.90852525,-503979.280630171,5012449.2379426,1
978,"29TQG46","QG46",0,0.464479117477434,1863,21126,1,1,1,1,0.921384339278443,1,42.0975914,-6.0466895,248042.599265549,4665187.62569502,-503379.574150252,5022483.55576598,1
979,"29TQG47","QG47",1,0.47676259966992,1864,21127,0,0,0,0,1,1,42.1827545,-6.0414615,248812.146177863,4674629.63392362,-502520.608729854,5031887.5695768,NA
980,"29TQG48","QG48",1,0.462717438376309,1865,21128,0,0,0,0,1,1,42.2736435,-6.0427055,249069.984308984,4684726.70304813,-502170.724787198,5041918.64301736,NA
981,"29TQG49","QG49",1,0.470002073789223,1866,21129,1,1,1,1,1,1,42.363739,-6.0410213,249566.757757783,4694727.13334463,-501580.432254118,5051856.81373328,0
982,"29TQH00","QH00",1,0.661703797041038,1555,20114,2,0,1,1,1,1,42.4668655,-6.5120506,211246.609486496,4707676.84665127,-540132.516233963,5063225.86878571,0
983,"29TQH01","QH01",1,0.670103021258481,1556,20115,2,1,1,1,1,1,42.5548058,-6.5048094,212246.242249405,4717418.88460418,-539056.246285098,5072915.22156503,0
984,"29TQH02","QH02",1,0.785255085709555,1557,20116,1,0,1,1,1,1,42.6458244,-6.5061846,212552.563330147,4727532.22662379,-538676.65899338,5082938.38120315,0
985,"29TQH03","QH03",1,0.814747711317519,1558,20117,2,1,1,1,1,1,42.7364349,-6.5019474,213317.554770348,4737581.25142591,-537833.674981341,5092911.16747845,0
986,"29TQH04","QH04",1,0.846431286723679,1559,20118,3,0,1,1,1,1,42.827755,-6.4972882,214120.025045883,4747707.76525444,-536951.445306712,5102956.55586116,0
987,"29TQH05","QH05",0,0.836731374201295,1560,20119,2,0,1,1,0.918791474408076,1,42.9160004,-6.4923005,214934.722278106,4757491.78840033,-536058.413755515,5112658.46438781,1
988,"29TQH06","QH06",0,0.795498666278492,1561,20120,1,0,1,1,0.918594835716056,1,43.0074921,-6.4892488,215606.10938168,4767643.04050608,-535307.000900667,5122711.80972609,1
989,"29TQH07","QH07",1,0.708351718856053,1562,20121,1,0,1,1,1,1,43.0961113,-6.4891796,216021.442262186,4777485.46798246,-534816.423278788,5132444.19578122,0
990,"29TQH08","QH08",1,0.610409587193129,1563,20122,1,0,1,1,1,1,43.1814957,-6.480917,217088.420965856,4786940.9535888,-533667.83379648,5141816.3623485,0
991,"29TQH09","QH09",0,0.567430701947175,1564,20123,1,0,1,1,0.920413939638028,1,43.2679482,-6.4792967,217619.954917347,4796537.66467234,-533060.027586329,5151300.79134845,1
992,"29TQH10","QH10",0,0.626657135452787,1629,20405,0,0,0,0,0.917974562754787,1,42.4638519,-6.3870244,221513.715359674,4706923.76272186,-529778.387159494,5062893.73713377,0
993,"29TQH11","QH11",1,0.668506994012715,1630,20406,2,0,1,1,1,1,42.5532036,-6.3862796,221971.713478502,4716844.64174694,-529242.150402673,5072738.73502947,0
994,"29TQH12","QH12",0,0.766549944911039,1631,20407,3,0,1,1,0.919991128584608,1,42.6399536,-6.3801398,222861.016795876,4726458.96146573,-528272.0879329,5082292.04122384,1
995,"29TQH13","QH13",1,0.739430049065352,1632,20408,2,0,1,1,1,1,42.7322311,-6.3781614,223433.390503305,4736700.93787763,-527616.662070677,5092448.60831888,0
996,"29TQH14","QH14",1,0.699480572832851,1633,20409,1,0,1,1,1,1,42.8250313,-6.3739243,224192.987708051,4746993.67381271,-526770.9108367,5102657.02355854,0
997,"29TQH15","QH15",0,0.83027511497972,1634,20410,4,0,1,1,0.920956433365945,1,42.9153824,-6.3674097,225127.287192448,4757007.07175953,-525749.695221124,5112590.53799761,1
998,"29TQH16","QH16",1,0.820567147173163,1635,20411,0,1,0,1,1,1,43.0012093,-6.3670406,225539.602606792,4766538.20847556,-525259.567143481,5122021.61769512,NA
999,"29TQH17","QH17",1,0.706664266109888,1636,20412,1,0,1,1,1,1,43.0906067,-6.3618855,226357.977439536,4776450.3564452,-524354.828720398,5131839.81938225,0
1000,"29TQH18","QH18",1,0.594241765703049,1637,20413,1,0,1,1,1,1,43.1808281,-6.3591495,226982.840517085,4786462.04074838,-523644.541915167,5141743.10257421,0
1001,"29TQH19","QH19",0,0.550577527009115,1638,20414,1,0,1,1,0.922173920952953,1,43.2662697,-6.3533931,227831.544235523,4795933.09750466,-522710.818440985,5151116.69619325,1
1002,"29TQH20","QH20",0,0.669337509982546,1705,20672,1,1,1,1,0.920666712643481,1,42.4572945,-6.2682629,231251.356722049,4705812.1661877,-519961.7250494,5062171.01938381,1
1003,"29TQH21","QH21",1,0.655771897814234,1706,20673,1,0,1,1,1,1,42.5480499,-6.2617226,232177.298943946,4715870.55541986,-518946.75575926,5072171.02998332,0
1004,"29TQH22","QH22",1,0.720516209513007,1707,20674,0,1,0,1,1,1,42.640625,-6.256846,232973.722148319,4726136.43645987,-518059.923921375,5082365.95950184,NA
1005,"29TQH23","QH23",1,0.696906789469263,1708,20675,1,0,1,1,1,1,42.7293053,-6.2521462,233738.501517304,4735970.44460843,-517207.682401459,5092126.66517103,0
1006,"29TQH24","QH24",1,0.616793754090284,1709,20676,3,0,1,1,1,1,42.8181915,-6.2486558,234404.819564554,4745831.25323996,-516453.960383456,5101904.81144098,0
1007,"29TQH25","QH25",1,0.735349528360563,1710,20677,1,0,1,1,1,1,42.9094734,-6.2481632,234836.485559953,4755967.69997769,-515934.667608575,5111941.04776136,0
1008,"29TQH26","QH26",1,0.766481774863452,1711,20678,3,0,1,1,1,1,43.001194,-6.239831,235909.676162459,4766128.27856904,-514765.280743351,5122019.93689358,0
1009,"29TQH27","QH27",1,0.674337605528183,1712,20679,1,0,1,1,1,1,43.086731,-6.2358928,236597.329746225,4775616.046388,-513990.744416746,5131414.27556689,0
1010,"29TQH28","QH28",1,0.585771461567776,1713,20680,1,0,1,1,1,1,43.1741295,-6.2352195,237027.261957902,4785320.9320959,-513474.848160694,5141008.00826755,0
1011,"29TQH29","QH29",1,0.528373410985011,1714,20681,1,0,1,1,1,1,43.2622948,-6.2283869,237960.916189094,4795091.74056206,-512447.208218334,5150680.72806817,0
1012,"29TQH30","QH30",1,0.62897327307475,1785,20914,0,2,0,1,1,1,42.4562607,-6.1411471,241700.770915966,4705302.24452369,-509422.552220121,5062057.07749994,NA
1013,"29TQH31","QH31",1,0.65855108729272,1786,20915,1,1,1,1,1,1,42.5451317,-6.1365786,242441.872545238,4715158.05321929,-508590.221372131,5071849.56834782,0
1014,"29TQH32","QH32",1,0.687969394379594,1787,20916,1,2,1,1,1,1,42.6362686,-6.1349659,242949.474981332,4725274.6181828,-507990.683284323,5081886.3331339,0
1015,"29TQH33","QH33",1,0.591438352508811,1788,20917,1,0,1,1,1,1,42.7254372,-6.0930343,246750.689681262,4735050.86627465,-504064.886041791,5091701.02646392,0
1016,"29TQH34","QH34",1,0.611173711903826,1789,20918,3,0,1,1,1,1,42.8149681,-6.092279,247177.306305936,4744991.90023873,-503545.812106569,5101550.30485749,0
1017,"29TQH35","QH35",1,0.591927276069243,1790,20919,0,0,0,0,1,1,42.9036446,-6.0909443,247648.181954456,4754836.41459241,-502982.326695982,5111300.34999255,NA
1018,"29TQH36","QH36",1,0.635540641112841,1791,20920,3,0,1,1,1,1,42.9953308,-6.0870152,248343.167588309,4765007.52253012,-502188.536550922,5121375.81588968,0
1019,"29TQH37","QH37",1,0.521312518271182,1792,20921,1,0,1,1,1,1,43.0834084,-6.0849428,248871.945310212,4774783.533391,-501565.817747085,5131049.45299179,0
1020,"29TQH38","QH38",1,0.446252591698509,1793,20922,1,0,1,1,1,1,43.169178,-6.0848827,249227.796862241,4784309.34472574,-501119.985160655,5140464.61877001,0
1021,"29TQH39","QH39",1,0.371307987777462,1794,20923,1,0,1,1,1,1,43.2559509,-6.0829153,249743.1493043,4793940.97538447,-500511.085824561,5149984.9053929,0
1022,"29TQH40","QH40",0,0.507740072142103,1867,21130,1,0,1,1,0.918248156361648,1,42.4526558,-6.0365286,250290.041279122,4704588.5027993,-500762.270815518,5061659.75231754,1
1023,"29TQH41","QH41",1,0.588228723155995,1868,21131,1,0,1,1,1,1,42.5439491,-6.0364122,250662.940241899,4714726.80212648,-500294.524897959,5071719.29448422,0
1024,"29TQH42","QH42",1,0.621072531522927,1869,21132,1,0,1,1,1,1,42.6287155,-6.032989,251281.59914922,4724130.62005114,-499584.747767663,5081054.73015032,0
1025,"29TQJ00","QJ00",1,0.44046638730855,1565,20124,1,0,1,1,1,1,43.3557854,-6.4752412,218355.54745706,4806280.03680169,-532243.626092447,5160931.99035565,0
1026,"29TQJ01","QJ01",1,0.433129145912833,1566,20125,1,0,1,1,1,1,43.4404259,-6.4724236,218975.852488536,4815671.63288549,-531546.028553582,5170207.76260161,0
1027,"29TQJ02","QJ02",1,0.425373250848085,1567,20126,1,0,1,1,1,1,43.5091248,-6.4648147,219909.558397455,4823276.49089281,-530542.626522561,5177732.93737701,0
1028,"29TQJ10","QJ10",1,0.421886433861854,1639,20415,1,0,1,1,1,1,43.3505516,-6.3490419,228560.472559189,4805280.04102116,-521898.690654023,5160358.25852948,0
1029,"29TQJ11","QJ11",1,0.363737729850555,1640,20416,1,0,1,1,1,1,43.438015,-6.3490825,228947.74491892,4814994.75492827,-521429.708455965,5169943.61834154,0
1030,"29TQJ12","QJ12",0,0.334376886556923,1641,20417,1,0,1,1,0.932050393253083,1,43.5103149,-6.3397217,230027.817040366,4822994.75132556,-520270.286121924,5177863.27105218,1
1031,"29TQJ20","QJ20",0,0.490468530805598,1715,20682,1,1,1,1,0.92073165658082,1,43.3483582,-6.2261381,238513.014947558,4804643.60088295,-511807.456339449,5160117.81141924,1
1032,"29TQJ21","QJ21",0,0.400658201892634,1716,20683,1,0,1,1,0.885252503773425,1,43.434864,-6.2194996,239422.403441129,4814230.94979263,-510804.168590028,5169598.3809536,1
1033,"29TQJ22","QJ22",0,0.321605458245391,1717,20684,1,0,1,1,0.873121281132453,1,43.5173721,-6.2182288,239879.809019331,4823391.19111497,-510262.513326566,5178636.11988441,1
1034,"29TQJ23","QJ23",0,0.31554086157074,1718,20685,0,0,0,0,0.856657864466472,0,43.5702477,-6.2289157,239244.22253488,4829297.66460393,-510858.271319763,5184425.56624287,0
1035,"29TQJ30","QJ30",0,0.427576915072143,1795,20924,2,0,1,1,0.919772454228678,1,43.3452187,-6.0788474,250439.129526648,4803843.52752557,-499715.926294305,5159773.64434446,1
1036,"29TQJ31","QJ31",1,0.389122762067573,1796,20925,1,0,1,1,1,1,43.432415,-6.0765934,250979.426053414,4813521.54690776,-499080.029133293,5169330.05313971,0
1037,"29TQJ32","QJ32",1,0.321077166761379,1797,20926,1,0,1,1,1,1,43.50914,-6.0731459,251573.250815501,4822033.05832977,-498399.786767183,5177734.60200943,0
1038,"29TQJ43","QJ43",0,0.275193937216887,1880,21143,0,0,0,0,0.923224889593106,0,43.5583344,-6.0060978,257191.187734978,4827298.92831488,-492645.206779476,5183121.32233175,0
1039,"30STE49","TE49",0,0.384602225850934,2006,22071,0,0,0,0,0.934920082220587,0,36.1012764,-5.7729321,250361.065316866,3998806.76332405,-506882.568950729,4349131.59375077,0
1040,"30STE59","TE59",1,0.287910962202577,2069,22233,0,0,0,0,1,1,36.0913277,-5.694932,257354.191743169,3997505.26072162,-500073.404539895,4347997.08707444,NA
1041,"30STE69","TE69",0,0.181654967830716,2154,22423,1,0,1,1,0.913307245299768,1,36.0680122,-5.5834455,267325.596953516,3994645.69171587,-490374.468165309,4345338.07685901,1
1042,"30STE79","TE79",1,0.14523517376803,2240,22639,2,0,1,1,1,1,36.0766945,-5.4822798,276463.331958288,3995371.66180114,-481456.275191609,4346328.28217897,0
1043,"30STE89","TE89",0,0.172437958195823,2325,22881,0,0,0,0,0.917538397112027,0,36.0934601,-5.3939848,284461.81877637,3997032.38475992,-473639.136906473,4348240.26128572,0
1044,"30STF30","TF30",0,0.395839164043261,1974,21940,1,0,1,1,0.948761797678785,0,36.1886024,-5.9220028,237228.912639767,4008890.25275838,-519610.388303749,4359087.55295097,1
1045,"30STF31","TF31",1,0.386421605911974,1975,21941,1,0,1,1,1,1,36.2426033,-5.9226952,237347.384068032,4014884.36079041,-519447.364846164,4365242.05991014,0
1046,"30STF32","TF32",0,0.375595210410243,1976,21942,1,0,1,1,0.91743128294809,0,36.3325882,-5.9210525,237796.597606366,4024865.19938578,-518929.717880885,4375494.12743287,1
1047,"30STF33","TF33",0,0.40549085797785,1977,21943,0,2,0,1,0.904747115930811,0,36.4216423,-5.9261856,237635.309837705,4034761.27590976,-519008.590205565,4385635.76632725,0
1048,"30STF34","TF34",0,0.438588728483887,1978,21944,0,0,0,0,0.918794684070251,0,36.510891,-5.9283576,237741.628111173,4044671.03102149,-518825.896305841,4395795.18143063,0
1049,"30STF35","TF35",1,0.384828963422708,1979,21945,2,0,1,1,1,1,36.5992622,-5.9269481,238166.528548842,4054473.75997391,-518332.426464877,4405850.37118656,0
1050,"30STF36","TF36",1,0.275501015805682,1980,21946,0,3,0,1,1,1,36.6889572,-5.9346318,237783.546632921,4064448.35029427,-518627.271803183,4416051.76236637,NA
1051,"30STF37","TF37",0,0.196119360488297,1981,21947,0,2,0,1,0.915445080541772,0,36.781311,-5.9332051,238225.152229429,4074693.21394628,-518113.36040771,4426550.87895504,0
1052,"30STF38","TF38",0,0.184423084844119,1982,21948,1,0,1,1,0.884427258025475,0,36.8747025,-5.934679,238412.057793168,4085061.30067816,-517847.305585733,4437163.13204565,1
1053,"30STF39","TF39",0,0.16825808346961,1983,21949,1,0,1,1,0.908135667195155,1,36.9608688,-5.9414892,238100.008995483,4094642.36297534,-518075.963460996,4446950.04952582,1
1054,"30STF40","TF40",1,0.446281588125343,2007,22072,1,0,1,1,1,1,36.1648369,-5.8013158,248008.632581708,4005932.79373935,-509117.38293513,4356378.4823624,0
1055,"30STF41","TF41",1,0.512543814914354,2008,22073,1,0,1,1,1,1,36.2436523,-5.8105264,247433.489810508,4014702.27130664,-509605.381716734,4365361.59909626,0
1056,"30STF42","TF42",1,0.528646374900788,2009,22074,0,0,0,0,1,1,36.3333321,-5.8149991,247321.05229235,4024665.11132926,-509632.005463429,4375578.86215492,NA
1057,"30STF43","TF43",1,0.540314992612386,2010,22075,1,0,1,1,1,1,36.4265366,-5.8210182,247082.920305286,4035023.28300589,-509778.093690452,4386193.01129388,0
1058,"30STF44","TF44",0,0.538399234949677,2011,22076,1,0,1,1,0.920712260337587,0,36.5158997,-5.8217373,247308.96298781,4044941.43881438,-509474.338491998,4396365.20463215,1
1059,"30STF45","TF45",1,0.460532815120807,2012,22077,1,0,1,1,1,1,36.6017838,-5.8280482,247024.102951072,4054488.3766515,-509672.884423242,4406137.22436526,0
1060,"30STF46","TF46",1,0.342871114665427,2013,22078,1,0,1,1,1,1,36.6898041,-5.8302794,247112.68905641,4064261.76178449,-509504.416344164,4416148.062596,0
1061,"30STF47","TF47",0,0.228265450597533,2014,22079,0,1,0,1,0.913991506248421,0,36.7838516,-5.8334837,247135.282254407,4074706.6891276,-509394.710550761,4426839.63651547,0
1062,"30STF48","TF48",0,0.245922431923908,2015,22080,0,1,0,1,0.920012265823705,0,36.878273,-5.839963,246868.518568033,4085201.94791476,-509567.719159143,4437568.75808584,0
1063,"30STF49","TF49",1,0.194648784693516,2016,22081,1,0,1,1,1,1,36.9652138,-5.8404255,247114.849944922,4094851.25240675,-509245.436254408,4447443.45207102,0
1064,"30STF50","TF50",1,0.387892836183374,2070,22234,2,0,1,1,1,1,36.1619873,-5.6999998,257115.781192179,4005358.15173551,-500237.344340474,4356053.63077296,0
1065,"30STF51","TF51",1,0.507576442314742,2071,22235,0,0,0,0,1,1,36.2478027,-5.7041993,257003.574972053,4014890.65857143,-500263.509389174,4365834.55356124,NA
1066,"30STF52","TF52",1,0.565993567162873,2072,22236,2,0,1,1,1,1,36.3333893,-5.7104549,256707.432304361,4024403.09682763,-500469.423848194,4375585.37756927,0
1067,"30STF53","TF53",1,0.610293678727105,2073,22237,1,0,1,1,1,1,36.4273491,-5.7109151,256958.931078194,4034830.19046563,-500132.502173857,4386285.51794061,0
1068,"30STF54","TF54",1,0.583067409058778,2074,22238,1,0,1,1,1,1,36.5206261,-5.7165813,256742.773708208,4045194.80286418,-500252.810038932,4396903.08750984,0
1069,"30STF55","TF55",1,0.525034423160525,2075,22239,0,1,0,1,1,1,36.6060486,-5.7187748,256814.458788097,4054679.21979869,-500099.477863703,4406622.37316518,NA
1070,"30STF56","TF56",1,0.444356300999099,2076,22240,1,0,1,1,1,1,36.6917381,-5.7223182,256767.324388537,4064196.81201334,-500061.904417687,4416367.97448476,0
1071,"30STF57","TF57",1,0.270333300397195,2077,22241,1,0,1,1,1,1,36.7845421,-5.7282815,256527.947537241,4074510.18073345,-500205.371843667,4426918.11621168,0
1072,"30STF58","TF58",0,0.249848869579735,2078,22242,1,0,1,1,0.913733560527041,0,36.878952,-5.7287235,256787.825811831,4084987.84976404,-499858.708744829,4437645.89495817,1
1073,"30STF59","TF59",0,0.207933162648754,2079,22243,1,0,1,1,0.902622700150147,0,36.9695435,-5.7326298,256727.841091615,4095050.76914739,-499828.633751007,4447935.10668075,1
1074,"30STF60","TF60",1,0.277570320626564,2155,22424,1,0,1,1,1,1,36.1623917,-5.5935774,266692.47607599,4005141.82187535,-490896.03419834,4356099.73224444,0
1075,"30STF61","TF61",1,0.39173706418287,2156,22425,1,0,1,1,1,1,36.251545,-5.5998983,266389.088659083,4015049.14453202,-491101.53876091,4366260.99532403,0
1076,"30STF62","TF62",1,0.480055269732039,2157,22426,1,0,1,1,1,1,36.3370743,-5.6002927,266608.762811543,4024540.2059664,-490800.219384309,4376005.11681906,0
1077,"30STF63","TF63",1,0.548848378838513,2158,22427,1,0,1,1,1,1,36.4273949,-5.6048284,266472.022705387,4034573.04160935,-490841.795190263,4386290.73245829,0
1078,"30STF64","TF64",1,0.515305071098099,2159,22428,0,0,0,0,1,1,36.5213661,-5.6074195,266521.956537733,4045006.39141881,-490697.231314217,4396987.30129733,NA
1079,"30STF65","TF65",1,0.569930735448929,2160,22429,1,0,1,1,1,1,36.6105118,-5.6114955,266425.687633133,4054908.05464425,-490700.316244048,4407130.08046307,0
1080,"30STF66","TF66",1,0.534465376044251,2161,22430,1,0,1,1,1,1,36.696228,-5.6164474,266242.167752265,4064431.45685367,-490792.17621966,4416878.50545177,0
1081,"30STF67","TF67",1,0.417542610528869,2162,22431,0,0,0,0,1,1,36.7858887,-5.6170211,266462.935069046,4074382.0102597,-490484.503220672,4427071.16506198,NA
1082,"30STF68","TF68",0,0.255959569546253,2163,22432,1,0,1,1,0.914471029890903,0,36.8793449,-5.6206942,266419.649055842,4084761.44494767,-490431.056936119,4437690.52971108,1
1083,"30STF69","TF69",0,0.194969926835828,2164,22433,2,0,1,1,0.895715416678493,1,36.9697571,-5.627337,266104.048107491,4094810.54572595,-490647.283110949,4447959.36153613,1
1084,"30STF70","TF70",1,0.217834466355031,2241,22640,1,0,1,1,1,1,36.1623917,-5.4840875,276543.666430427,4004884.07407161,-481287.128510404,4356099.73224444,0
1085,"30STF71","TF71",1,0.310528547936687,2242,22641,1,0,1,1,1,1,36.2521362,-5.4844651,276764.907144424,4014842.37334198,-480975.972785766,4366328.36291667,0
1086,"30STF72","TF72",1,0.346527668194075,2243,22642,1,0,1,1,1,1,36.3411598,-5.4880919,276693.046001015,4024728.31474963,-480951.385734234,4376470.46622231,0
1087,"30STF73","TF73",1,0.402010673861176,2244,22643,2,0,1,1,1,1,36.4306297,-5.4906831,276716.603715106,4034661.5258614,-480833.037185078,4386659.02476914,0
1088,"30STF74","TF74",1,0.4679443539647,2245,22644,0,0,0,0,1,1,36.5214043,-5.4956346,276533.605516448,4044745.12385454,-480914.946974841,4396991.64854138,NA
1089,"30STF75","TF75",0,0.527197809054744,2246,22645,0,0,0,0,0.917986406553084,0,36.6111107,-5.4996867,276429.577185567,4054708.26999384,-480920.802850915,4407198.20695317,0
1090,"30STF76","TF76",1,0.587072704453529,2247,22646,1,0,1,1,1,1,36.7004509,-5.5,276659.948398992,4064622.21413004,-480599.96187584,4417358.66654992,0
1091,"30STF77","TF77",1,0.505402580566913,2248,22647,0,0,0,0,1,1,36.7906876,-5.5033193,276625.252093785,4074642.77900183,-480537.14733126,4427616.57948456,NA
1092,"30STF78","TF78",0,0.315559619938941,2249,22648,0,2,0,1,0.917701957564396,0,36.8801537,-5.5102415,276268.385509321,4084586.42793221,-480790.378987475,4437782.41182217,0
1093,"30STF79","TF79",1,0.208833162365275,2250,22649,1,0,1,1,1,1,36.9698296,-5.510911,276470.858157002,4094538.85291828,-480495.819189572,4447967.59410062,0
1094,"30STF80","TF80",0,0.215300523276277,2326,22882,1,0,1,1,0.902111784035059,1,36.1831779,-5.3642273,287383.822656198,4006920.90100628,-470690.201723174,4358469.23199509,1
1095,"30STF81","TF81",0,0.261781579288521,2327,22883,1,0,1,1,0.923357370165068,1,36.2521362,-5.371521,286915.001480017,4014587.86944843,-471071.014439343,4366328.36291667,1
