idnum,utmcode,lat,lon,alydic2002,alydic2015,alydic_p
3779,30TTL83,40.9316254,-5.5455947,0,0,5.81E-13
3780,30TTL84,41.0256424,-5.5497551,0,0,2.59E-13
3781,30TTL85,41.1196594,-5.5529938,0,0,8.19E-14
3782,30TTL86,41.2077141,-5.5573788,0,0,5.18E-14
3783,30TTL87,41.2930756,-5.5623655,0,0,3.32E-14
3784,30TTL88,41.3849945,-5.5632186,0,0,1.40E-14
3785,30TTL89,41.4786339,-5.5670094,0,0,4.44E-15
3786,30TTL90,40.6668396,-5.4180026,0,0,5.47E-09
3787,30TTL91,40.760685,-5.4259224,0,0,6.23E-11
3788,30TTL92,40.8503685,-5.4261794,0,0,4.85E-12
3789,30TTL93,40.9349861,-5.4293389,0,0,9.53E-13
3790,30TTL94,41.0256424,-5.4323397,0,0,5.44E-13
3791,30TTL95,41.1196594,-5.4378042,0,0,1.40E-13
3792,30TTL96,41.2094002,-5.4419804,0,0,4.83E-14
3793,30TTL97,41.2976646,-5.4425287,0,0,3.04E-14
3794,30TTL98,41.3875923,-5.445457,0,0,1.36E-14
3795,30TTL99,41.478981,-5.4534883,0,0,4.42E-15
3796,30TTM50,41.5571938,-5.9393487,0,0,1.76E-14
3797,30TTM51,41.646553,-5.9367814,0,0,9.57E-15
3798,30TTM52,41.7398033,-5.9412775,0,0,3.09E-15
3799,30TTM53,41.8271027,-5.9447474,0,0,1.36E-15
3800,30TTM54,41.922287,-5.9428458,0,0,6.96E-16
3801,30TTM55,42.0075912,-5.9508586,0,0,2.83E-16
3802,30TTM56,42.094017,-5.9478264,0,0,2.64E-16
3803,30TTM57,42.1868858,-5.9508429,0,0,1.03E-16
3804,30TTM58,42.2741318,-5.9572277,0,0,1.32E-17
3805,30TTM59,42.3632889,-5.9534883,0,0,3.17E-18
3806,30TTM60,41.5621872,-5.816092,0,0,3.88E-15
3807,30TTM61,41.6482658,-5.8198142,0,0,2.79E-15
3808,30TTM62,41.7413788,-5.8273144,0,0,1.47E-15
3809,30TTM63,41.8344498,-5.8278093,0,0,8.37E-16
3810,30TTM64,41.9230614,-5.8342404,0,0,4.15E-16
3811,30TTM65,42.0126419,-5.8375311,0,0,2.00E-16
3812,30TTM66,42.0969849,-5.8405252,0,0,2.09E-16
3813,30TTM67,42.1880341,-5.8479867,0,0,7.64E-17
3814,30TTM68,42.2802696,-5.8488374,0,0,1.74E-17
3815,30TTM69,42.3654594,-5.8529911,0,0,6.22E-18
3816,30TTM70,41.5646553,-5.6933489,0,0,2.11E-15
3817,30TTM71,41.6525612,-5.7007074,0,0,1.32E-15
3818,30TTM72,41.7426529,-5.7013359,0,0,9.38E-16
3819,30TTM73,41.8362083,-5.7067704,0,0,5.21E-16
3820,30TTM74,41.9294395,-5.7099595,0,0,3.40E-16
3821,30TTM75,42.0135536,-5.7138853,0,0,1.93E-16
3822,30TTM76,42.1023102,-5.720201,0,0,1.23E-16
3823,30TTM77,42.1907692,-5.7209301,0,0,6.31E-17
3824,30TTM78,42.2820511,-5.7251134,0,0,3.24E-17
3825,30TTM79,42.3704643,-5.7321973,0,0,1.52E-17
3826,30TTM80,41.5669098,-5.5743117,0,0,1.94E-15
3827,30TTM81,41.655201,-5.574863,0,0,8.82E-16
3828,30TTM82,41.7470207,-5.5793009,0,0,6.56E-16
3829,30TTM83,41.8370361,-5.5823078,0,0,5.09E-16
3830,30TTM84,41.9310341,-5.587338,0,0,2.00E-16
3831,30TTM85,42.0200348,-5.5926199,0,0,1.76E-16
3832,30TTM86,42.1035385,-5.5930233,0,0,7.77E-17
3833,30TTM87,42.1961975,-5.5967088,0,0,5.57E-17
3834,30TTM88,42.2845573,-5.6041365,0,0,3.02E-17
3835,30TTM89,42.3717957,-5.6048279,0,0,1.40E-17
3836,30TTM90,41.5683746,-5.4540696,0,0,1.54E-15
3837,30TTM91,41.6569824,-5.45748,0,0,5.27E-16
3838,30TTM92,41.75,-5.4602075,0,0,4.51E-16
3839,30TTM93,41.8411446,-5.4659557,0,0,3.15E-16
3840,30TTM94,41.9314041,-5.4706073,0,0,1.83E-16
3841,30TTM95,42.0211449,-5.4709301,0,0,1.98E-16
3842,30TTM96,42.109169,-5.473691,0,0,8.78E-17
3843,30TTM97,42.1972275,-5.4817872,0,0,4.87E-17
3844,30TTM98,42.2900314,-5.4826975,0,0,2.51E-17
3845,30TTM99,42.3739433,-5.4865499,0,0,8.82E-18
3846,30TTN50,42.4505043,-5.9596462,0,0,1.75E-18
3847,30TTN51,42.5416031,-5.9610701,0,0,9.82E-19
3848,30TTN52,42.6346779,-5.9598022,0,0,2.34E-18
3849,30TTN60,42.4529724,-5.8601713,0,0,2.46E-18
3850,30TTN61,42.544323,-5.8607001,0,0,2.37E-18
3851,30TTN62,42.6377869,-5.8674679,0,0,4.47E-18
3852,30TTN63,42.7219887,-5.9049902,0,0,2.27E-17
3853,30TTN64,42.810379,-5.9020505,0,0,1.51E-16
3854,30TTN65,42.9048691,-5.908884,0,0,1.68E-15
3855,30TTN66,42.9946404,-5.9086504,0,0,2.64E-16
3856,30TTN67,43.0827866,-5.9093585,0,0,6.03E-21
3857,30TTN68,43.1694221,-5.9166665,0,0,8.62E-26
3858,30TTN70,42.4559212,-5.7327561,0,0,6.73E-18
3859,30TTN71,42.5470276,-5.7385039,0,0,5.33E-18
3860,30TTN72,42.6389084,-5.7414703,0,0,8.08E-18
3861,30TTN73,42.7283897,-5.7452831,0,0,2.61E-17
3862,30TTN74,42.8140793,-5.7521725,0,0,6.01E-16
3863,30TTN75,42.905201,-5.7529411,0,0,4.14E-15
3864,30TTN76,42.9994202,-5.7570572,0,0,3.71E-16
3865,30TTN77,43.0879822,-5.7641549,0,0,2.47E-21
3866,30TTN78,43.1696167,-5.7651691,0,0,5.82E-27
3867,30TTN79,43.2561989,-5.7716055,0,0,4.00E-32
3868,30TTN80,42.4605141,-5.6095395,0,0,6.21E-18
3869,30TTN81,42.5504684,-5.6121831,0,0,4.70E-18
3870,30TTN82,42.6410866,-5.6171575,0,0,1.06E-17
3871,30TTN83,42.7292595,-5.6231017,0,0,4.27E-17
3872,30TTN84,42.8189049,-5.6235294,0,0,7.48E-16
3873,30TTN85,42.9086418,-5.6270218,0,0,1.11E-14
3874,30TTN86,42.9994316,-5.6343865,0,0,7.11E-16
3875,30TTN87,43.0901642,-5.6358728,0,0,7.91E-21
3876,30TTN88,43.1745415,-5.641324,0,0,8.91E-27
3877,30TTN89,43.2565155,-5.6429777,0,0,2.85E-32
3878,30TTN90,42.4615402,-5.4885883,0,0,4.26E-18
3879,30TTN91,42.5546379,-5.4941597,0,0,7.32E-18
3880,30TTN92,42.6447716,-5.4996543,0,0,1.60E-17
3881,30TTN93,42.7308083,-5.5,0,0,5.66E-17
3882,30TTN94,42.8195343,-5.5025043,0,0,1.24E-15
3883,30TTN95,42.9137192,-5.5103741,0,0,3.97E-14
3884,30TTN96,43.002243,-5.5120678,0,0,2.79E-15
3885,30TTN97,43.0901642,-5.5166183,0,0,3.17E-20
3886,30TTN98,43.1762314,-5.51792,0,0,4.06E-26
3887,30TTN99,43.2607956,-5.5228863,0,0,8.52E-32
3888,30TTP60,43.3426933,-5.9185677,0,0,1.16E-32
3889,30TTP61,43.4325562,-5.9205909,0,0,1.62E-34
3890,30TTP62,43.5189705,-5.9190769,0,0,3.11E-36
3891,30TTP63,43.5773277,-5.8903618,0,0,2.82E-37
3892,30TTP69,43.2551231,-5.9127226,0,0,4.82E-30
3893,30TTP70,43.3468513,-5.7738919,0,0,2.23E-34
3894,30TTP71,43.4344635,-5.7778316,0,0,5.23E-35
3895,30TTP72,43.5208321,-5.7851768,0,0,2.58E-36
3896,30TTP73,43.5912743,-5.8073044,0,0,2.39E-37
3897,30TTP80,43.3471069,-5.6476049,0,0,6.95E-35
3898,30TTP81,43.4377975,-5.6543498,0,0,6.08E-35
3899,30TTP82,43.508503,-5.6605444,0,0,2.39E-36
3900,30TTP90,43.3472633,-5.5293927,0,0,7.92E-35
3901,30TTP91,43.438015,-5.5297618,0,0,4.28E-35
3902,30TTP92,43.5046196,-5.5319653,0,0,2.14E-36
3903,30TUK03,40.0465393,-5.2809219,0,0,1.72E-07
3904,30TUK04,40.1306343,-5.282793,0,0,2.97E-08
3905,30TUK05,40.2203789,-5.2865853,0,0,6.37E-08
3906,30TUK06,40.3135605,-5.2923036,0,0,6.12E-07
3907,30TUK07,40.404541,-5.2949848,0,0,1.05E-05
3908,30TUK08,40.4914551,-5.2954545,0,0,4.66E-06
3909,30TUK09,40.5788918,-5.2982955,0,0,1.39E-06
3910,30TUK13,40.0466118,-5.1583943,0,0,2.91E-07
3911,30TUK14,40.1355362,-5.1620035,0,0,9.37E-08
3912,30TUK15,40.2241173,-5.1684995,0,0,5.18E-08
3913,30TUK16,40.3136177,-5.1701589,0,0,5.48E-08
3914,30TUK17,40.4067802,-5.1704545,0,0,6.96E-07
3915,30TUK18,40.4940529,-5.1734753,0,0,7.85E-06
3916,30TUK19,40.5812302,-5.1813164,0,0,1.34E-06
3917,30TUK23,40.0466118,-5.0378036,0,0,4.15E-07
3918,30TUK24,40.1355934,-5.0447226,0,0,2.13E-07
3919,30TUK25,40.2287636,-5.0453672,0,0,6.42E-08
3920,30TUK26,40.3176003,-5.0454974,0,0,4.35E-08
3921,30TUK27,40.4068565,-5.0488777,0,0,7.38E-08
3922,30TUK28,40.4957619,-5.0565286,0,0,3.18E-06
3923,30TUK29,40.5834885,-5.0568194,0,0,1.06E-06
3924,30TUK33,40.0468369,-4.9229803,0,0,9.06E-07
3925,30TUK34,40.1355934,-4.9230771,0,0,3.74E-07
3926,30TUK35,40.2288132,-4.9234915,0,0,3.07E-07
3927,30TUK36,40.3219872,-4.926837,0,0,7.07E-08
3928,30TUK37,40.411087,-4.9338002,0,0,4.78E-08
3929,30TUK38,40.4958687,-4.9340658,0,0,7.44E-07
3930,30TUK39,40.5847473,-4.9340658,0,0,5.38E-07
3931,30TUK43,40.0524292,-4.8076925,0,0,9.89E-07
3932,30TUK44,40.1357994,-4.8084612,0,0,1.26E-06
3933,30TUK45,40.2288132,-4.8119574,0,0,2.74E-07
3934,30TUK46,40.3220329,-4.8184252,0,0,4.24E-07
3935,30TUK47,40.4152107,-4.8186812,0,0,6.05E-08
3936,30TUK48,40.5003433,-4.8186812,0,0,6.30E-07
3937,30TUK49,40.5848732,-4.8203521,0,0,3.68E-07
3938,30TUK53,40.0546227,-4.6935067,0,0,1.07E-06
3939,30TUK54,40.1407509,-4.697269,0,0,4.14E-06
3940,30TUK55,40.228981,-4.7028918,0,0,6.26E-07
3941,30TUK56,40.3220329,-4.7032967,0,0,7.48E-07
3942,30TUK57,40.4152527,-4.7032967,0,0,1.56E-07
3943,30TUK58,40.5042,-4.704711,0,0,2.17E-07
3944,30TUK59,40.5895538,-4.7104249,0,0,4.01E-07
3945,30TUK63,40.0546227,-4.5775704,0,0,1.42E-06
3946,30TUK64,40.1428566,-4.582078,0,0,1.45E-06
3947,30TUK65,40.2334213,-4.5824175,0,0,7.54E-07
3948,30TUK66,40.3221817,-4.5824175,0,0,1.26E-06
3949,30TUK67,40.4152527,-4.5838304,0,0,1.03E-06
3950,30TUK68,40.5042381,-4.5885072,0,0,3.58E-07
3951,30TUK69,40.5931931,-4.5897436,0,0,7.96E-07
3952,30TUK73,40.0546227,-4.4613862,0,0,2.76E-06
3953,30TUK74,40.1428566,-4.4615383,0,0,1.70E-06
3954,30TUK75,40.2352943,-4.4615383,0,0,1.40E-06
3955,30TUK76,40.3260918,-4.4626403,0,0,1.59E-06
3956,30TUK77,40.4153862,-4.4663863,0,0,2.53E-06
3957,30TUK78,40.5042381,-4.4678631,0,0,3.85E-07
3958,30TUK79,40.5932198,-4.4720836,0,0,1.07E-06
3959,30TUK83,40.0546227,-4.3461537,0,0,3.59E-06
3960,30TUK84,40.1428566,-4.3461537,0,0,1.83E-06
3961,30TUK85,40.2352943,-4.3468223,0,0,2.69E-06
3962,30TUK86,40.3277321,-4.3497648,0,0,5.10E-06
3963,30TUK87,40.4186211,-4.3514295,0,0,4.24E-06
3964,30TUK88,40.5042839,-4.3567424,0,0,1.16E-06
3965,30TUK89,40.5932198,-4.3576312,0,0,2.52E-06
3966,30TUK93,40.0552063,-4.2307692,0,0,7.31E-06
3967,30TUK94,40.1428566,-4.2311435,0,0,4.49E-06
3968,30TUK95,40.2352943,-4.2330809,0,0,5.94E-06
3969,30TUK96,40.3277321,-4.2348661,0,0,1.18E-05
3970,30TUK97,40.4201698,-4.2411022,0,0,1.83E-05
3971,30TUK98,40.5070915,-4.2420635,0,0,6.06E-06
3972,30TUK99,40.5933113,-4.2440557,0,0,4.35E-06
3973,30TUL00,40.6688881,-5.3063517,0,0,3.07E-08
3974,30TUL01,40.7607994,-5.3068905,0,0,3.83E-10
3975,30TUL02,40.8504257,-5.3090768,0,0,2.07E-11
3976,30TUL03,40.9400826,-5.3117805,0,0,1.29E-12
3977,30TUL04,41.0287666,-5.3179712,0,0,6.72E-13
3978,30TUL05,41.1196594,-5.3213263,0,0,1.28E-13
3979,30TUL06,41.2094002,-5.3218389,0,0,3.32E-14
3980,30TUL07,41.2991447,-5.3241367,0,0,1.15E-14
3981,30TUL08,41.3916626,-5.3323965,0,0,4.41E-15
3982,30TUL09,41.4821167,-5.3334141,0,0,1.61E-15
3983,30TUL10,40.6725464,-5.1818547,0,0,8.82E-08
3984,30TUL11,40.762291,-5.1831827,0,0,1.19E-09
3985,30TUL12,40.8505135,-5.1857615,0,0,3.88E-11
3986,30TUL13,40.9401703,-5.1926746,0,0,2.20E-12
3987,30TUL14,41.0338249,-5.1950679,0,0,4.74E-13
3988,30TUL15,41.1224937,-5.1954021,0,0,1.10E-13
3989,30TUL16,41.2094002,-5.1975288,0,0,2.29E-14
3990,30TUL17,41.2991447,-5.20579,0,0,5.19E-15
3991,30TUL18,41.3931618,-5.2069407,0,0,1.68E-15
3992,30TUL19,41.4859238,-5.2084804,0,0,6.06E-16
3993,30TUL20,40.6752396,-5.0571733,0,0,1.17E-07
3994,30TUL21,40.766201,-5.0600405,0,0,2.99E-09
3995,30TUL22,40.8514938,-5.0676699,0,0,8.36E-11
3996,30TUL23,40.9402351,-5.068809,0,0,3.18E-12
3997,30TUL24,41.033989,-5.0689654,0,0,3.96E-13
3998,30TUL25,41.1270599,-5.0711417,0,0,8.51E-14
3999,30TUL26,41.2121964,-5.0795364,0,0,1.81E-14
4000,30TUL27,41.2991447,-5.0804677,0,0,4.20E-15
4001,30TUL28,41.3931618,-5.0810108,0,0,9.45E-16
4002,30TUL29,41.4871788,-5.0833054,0,0,2.56E-16
4003,30TUL30,40.6770058,-4.9363828,0,0,2.87E-07
4004,30TUL31,40.769249,-4.9439034,0,0,9.20E-09
4005,30TUL32,40.8559418,-4.9446387,0,0,2.64E-10
4006,30TUL33,40.9406967,-4.945045,0,0,7.87E-12
4007,30TUL34,41.0341911,-4.9468069,0,0,4.44E-13
4008,30TUL35,41.1276436,-4.9546695,0,0,7.80E-14
4009,30TUL36,41.2161026,-4.9555902,0,0,1.48E-14
4010,30TUL37,41.3019104,-4.9555936,0,0,3.36E-15
4011,30TUL38,41.3931618,-4.9573936,0,0,7.57E-16
4012,30TUL39,41.4871788,-4.9654999,0,0,1.88E-16
4013,30TUL40,40.6779671,-4.8272562,0,0,2.70E-07
4014,30TUL41,40.7704544,-4.8282051,0,0,1.27E-08
4015,30TUL42,40.8589745,-4.8295846,0,0,6.85E-10
4016,30TUL43,40.9453583,-4.8308744,0,0,2.84E-11
4017,30TUL44,41.0341949,-4.8380117,0,0,8.30E-13
4018,30TUL45,41.1282043,-4.8388891,0,0,1.22E-13
4019,30TUL46,41.2170563,-4.8388891,0,0,1.98E-14
4020,30TUL47,41.3050842,-4.8401203,0,0,3.65E-15
4021,30TUL48,41.3953362,-4.8475361,0,0,1.18E-15
4022,30TUL49,41.4871788,-4.8497458,0,0,3.13E-16
4023,30TUL50,40.6781006,-4.7117329,0,0,3.90E-07
4024,30TUL51,40.7711868,-4.7140636,0,0,3.66E-08
4025,30TUL52,40.8597336,-4.7153068,0,0,2.03E-09
4026,30TUL53,40.9487228,-4.7211828,0,0,1.36E-10
4027,30TUL54,41.0387192,-4.7222223,0,0,2.96E-12
4028,30TUL55,41.1282043,-4.7222223,0,0,2.62E-13
4029,30TUL56,41.2179489,-4.7232661,0,0,4.27E-14
4030,30TUL57,41.3064423,-4.7294497,0,0,8.84E-15
4031,30TUL58,41.3982658,-4.7327266,0,0,2.27E-15
4032,30TUL59,41.4888573,-4.7333331,0,0,5.19E-16
4033,30TUL60,40.6830406,-4.5930734,0,0,5.59E-07
4034,30TUL61,40.7713432,-4.59448,0,0,1.64E-07
4035,30TUL62,40.8601685,-4.5993562,0,0,8.10E-09
4036,30TUL63,40.9490547,-4.5999999,0,0,7.42E-10
4037,30TUL64,41.0423737,-4.5999999,0,0,2.99E-11
4038,30TUL65,41.1323013,-4.6010976,0,0,1.42E-12
4039,30TUL66,41.2179489,-4.6063509,0,0,1.15E-13
4040,30TUL67,41.3076935,-4.6101866,0,0,2.20E-14
4041,30TUL68,41.4000969,-4.6111112,0,0,7.56E-15
4042,30TUL69,41.4914932,-4.6119056,0,0,1.22E-15
4043,30TUL70,40.6864204,-4.4733682,0,0,1.54E-06
4044,30TUL71,40.7765236,-4.4773035,0,0,3.25E-07
4045,30TUL72,40.860363,-4.477778,0,0,3.93E-08
4046,30TUL73,40.9491539,-4.477778,0,0,4.42E-09
4047,30TUL74,41.0423737,-4.4786372,0,0,2.86E-10
4048,30TUL75,41.1355934,-4.4831772,0,0,8.45E-12
4049,30TUL76,41.22192,-4.4878721,0,0,3.77E-13
4050,30TUL77,41.3077431,-4.4888887,0,0,6.35E-14
4051,30TUL78,41.4017105,-4.4895129,0,0,1.34E-14
4052,30TUL79,41.4937515,-4.4936442,0,0,2.20E-15
4053,30TUL80,40.6864395,-4.3607116,0,0,4.42E-06
4054,30TUL81,40.7796478,-4.3611112,0,0,7.21E-07
4055,30TUL82,40.8658714,-4.3611112,0,0,2.08E-07
4056,30TUL83,40.9493637,-4.3616104,0,0,2.98E-08
4057,30TUL84,41.0423737,-4.365171,0,0,2.25E-09
4058,30TUL85,41.1355934,-4.3709431,0,0,6.27E-11
4059,30TUL86,41.224575,-4.3722219,0,0,1.93E-12
4060,30TUL87,41.3112297,-4.3725629,0,0,2.57E-13
4061,30TUL88,41.4017105,-4.3757801,0,0,3.22E-14
4062,30TUL89,41.4957275,-4.3764048,0,0,4.37E-15
4063,30TUL90,40.6864395,-4.2444444,0,0,7.10E-06
4064,30TUL91,40.7796593,-4.2444444,0,0,3.67E-06
4065,30TUL92,40.8686371,-4.2447567,0,0,1.09E-06
4066,30TUL93,40.9549904,-4.2472353,0,0,1.98E-07
4067,30TUL94,41.0425797,-4.2537065,0,0,1.75E-08
4068,30TUL95,41.1355934,-4.2555556,0,0,5.70E-10
4069,30TUL96,41.224575,-4.2557712,0,0,1.75E-11
4070,30TUL97,41.3135605,-4.2578564,0,0,9.79E-13
4071,30TUL98,41.404541,-4.2584271,0,0,8.02E-14
4072,30TUL99,41.4957275,-4.2584271,0,0,7.47E-15
4073,30TUM00,41.5687981,-5.335824,0,0,7.41E-16
4074,30TUM01,41.6581192,-5.3382144,0,0,3.34E-16
4075,30TUM02,41.7512321,-5.3445625,0,0,2.13E-16
4076,30TUM03,41.8448257,-5.3484616,0,0,1.25E-16
4077,30TUM04,41.9352074,-5.3488374,0,0,1.32E-16
4078,30TUM05,42.0213089,-5.3511195,0,0,7.64E-17
4079,30TUM06,42.1102524,-5.359199,0,0,6.09E-17
4080,30TUM07,42.2022514,-5.3605547,0,0,3.11E-17
4081,30TUM08,42.2911186,-5.3633356,0,0,1.66E-17
4082,30TUM09,42.3796425,-5.3651414,0,0,8.33E-18
4083,30TUM10,41.5726852,-5.2106085,0,0,2.84E-16
4084,30TUM11,41.6587906,-5.2176881,0,0,1.44E-16
4085,30TUM12,41.7521362,-5.2206759,0,0,8.47E-17
4086,30TUM13,41.8456192,-5.2209301,0,0,5.24E-17
4087,30TUM14,41.9396553,-5.2231688,0,0,5.51E-17
4088,30TUM15,42.0255547,-5.2313952,0,0,4.07E-17
4089,30TUM16,42.1109619,-5.2326102,0,0,2.52E-17
4090,30TUM17,42.2035713,-5.2343717,0,0,2.21E-17
4091,30TUM18,42.2956085,-5.236074,0,0,1.32E-17
4092,30TUM19,42.3808441,-5.2430367,0,0,8.20E-18
4093,30TUM20,41.5760422,-5.0911617,0,0,1.31E-16
4094,30TUM21,41.6632156,-5.0928907,0,0,6.95E-17
4095,30TUM22,41.7529068,-5.0930233,0,0,2.74E-17
4096,30TUM23,41.8461533,-5.0947642,0,0,2.35E-17
4097,30TUM24,41.9400024,-5.1034074,0,0,2.76E-17
4098,30TUM25,42.0296478,-5.1046672,0,0,2.25E-17
4099,30TUM26,42.1152878,-5.1054072,0,0,1.64E-17
4100,30TUM27,42.2048798,-5.1067867,0,0,1.59E-17
4101,30TUM28,42.2968903,-5.1147752,0,0,1.16E-17
4102,30TUM29,42.3849068,-5.1175399,0,0,1.00E-17
4103,30TUM30,41.5769234,-4.9667864,0,0,1.13E-16
4104,30TUM31,41.6660538,-4.9668074,0,0,3.94E-17
4105,30TUM32,41.7579002,-4.9680986,0,0,8.57E-18
4106,30TUM33,41.847023,-4.9763298,0,0,6.88E-18
4107,30TUM34,41.9401703,-4.9777417,0,0,1.21E-17
4108,30TUM35,42.0296783,-4.9777689,0,0,9.38E-18
4109,30TUM36,42.1186447,-4.9786921,0,0,7.09E-18
4110,30TUM37,42.2088699,-4.987112,0,0,9.19E-18
4111,30TUM38,42.2987976,-4.989222,0,0,1.08E-17
4112,30TUM39,42.386013,-4.9892445,0,0,1.39E-17
4113,30TUM40,41.5769234,-4.8499999,0,0,1.09E-16
4114,30TUM41,41.6666679,-4.8508286,0,0,3.91E-17
4115,30TUM42,41.7602158,-4.8581944,0,0,4.86E-18
4116,30TUM43,41.852459,-4.8595505,0,0,8.31E-19
4117,30TUM44,41.9408798,-4.8595505,0,0,1.01E-18
4118,30TUM45,42.0298996,-4.8601069,0,0,1.70E-18
4119,30TUM46,42.1188469,-4.8682141,0,0,2.38E-18
4120,30TUM47,42.2118645,-4.8707867,0,0,5.40E-18
4121,30TUM48,42.3021889,-4.8707867,0,0,1.07E-17
4122,30TUM49,42.3885345,-4.8710675,0,0,1.74E-17
4123,30TUM50,41.5769234,-4.7340369,0,0,1.14E-16
4124,30TUM51,41.6666679,-4.7400708,0,0,4.69E-17
4125,30TUM52,41.760685,-4.7415729,0,0,1.05E-17
4126,30TUM53,41.8543854,-4.7415729,0,0,7.11E-19
4127,30TUM54,41.946846,-4.7422271,0,0,1.39E-19
4128,30TUM55,42.0306854,-4.7498422,0,0,1.27E-19
4129,30TUM56,42.1195908,-4.752809,0,0,6.91E-19
4130,30TUM57,42.2122345,-4.752809,0,0,5.13E-18
4131,30TUM58,42.3050842,-4.7532058,0,0,1.48E-17
4132,30TUM59,42.3915329,-4.7590885,0,0,2.57E-17
4133,30TUM60,41.5784454,-4.6169786,0,0,2.42E-16
4134,30TUM61,41.6666679,-4.6179776,0,0,9.23E-17
4135,30TUM62,41.760685,-4.6179776,0,0,1.67E-17
4136,30TUM63,41.854702,-4.6185155,0,0,1.79E-18
4137,30TUM64,41.9486465,-4.6261215,0,0,1.41E-19
4138,30TUM65,42.0370445,-4.6292133,0,0,9.44E-20
4139,30TUM66,42.1206169,-4.6292133,0,0,5.56E-19
4140,30TUM67,42.2135696,-4.6295404,0,0,4.01E-18
4141,30TUM68,42.3056374,-4.6346202,0,0,1.91E-17
4142,30TUM69,42.3940659,-4.6363635,0,0,4.04E-17
4143,30TUM70,41.5805092,-4.4943819,0,0,6.37E-16
4144,30TUM71,41.6680183,-4.4943819,0,0,1.68E-16
4145,30TUM72,41.760685,-4.4948039,0,0,3.24E-17
4146,30TUM73,41.854702,-4.5021315,0,0,4.62E-18
4147,30TUM74,41.948719,-4.5056181,0,0,4.96E-19
4148,30TUM75,42.0381355,-4.5056181,0,0,5.28E-19
4149,30TUM76,42.1262283,-4.5058756,0,0,1.37E-18
4150,30TUM77,42.2145348,-4.5099454,0,0,4.47E-18
4151,30TUM78,42.3075485,-4.5113635,0,0,2.29E-17
4152,30TUM79,42.3948784,-4.5113635,0,0,6.43E-17
4153,30TUM80,41.5831795,-4.3764048,0,0,1.31E-15
4154,30TUM81,41.6694908,-4.3766112,0,0,3.80E-16
4155,30TUM82,41.7615814,-4.3833714,0,0,1.39E-16
4156,30TUM83,41.854702,-4.3876405,0,0,3.18E-17
4157,30TUM84,41.948719,-4.3876405,0,0,3.69E-18
4158,30TUM85,42.0380173,-4.3877568,0,0,2.19E-18
4159,30TUM86,42.1271172,-4.3908429,0,0,3.85E-18
4160,30TUM87,42.2194672,-4.3920455,0,0,9.15E-18
4161,30TUM88,42.3082504,-4.3920455,0,0,2.09E-17
4162,30TUM89,42.3973274,-4.3940873,0,0,5.86E-17
4163,30TUM90,41.5854721,-4.2585568,0,0,2.65E-15
4164,30TUM91,41.6725464,-4.2644839,0,0,1.20E-15
4165,30TUM92,41.7626991,-4.2696629,0,0,5.43E-16
4166,30TUM93,41.8552208,-4.2696629,0,0,1.65E-16
4167,30TUM94,41.948719,-4.2697873,0,0,2.59E-17
4168,30TUM95,42.0378151,-4.2718496,0,0,7.80E-18
4169,30TUM96,42.1266022,-4.272727,0,0,1.28E-17
4170,30TUM97,42.2203407,-4.272727,0,0,1.55E-17
4171,30TUM98,42.3125839,-4.2753243,0,0,1.92E-17
4172,30TUM99,42.3979225,-4.2827282,0,0,5.40E-17
4173,30TUN00,42.463604,-5.3711591,0,0,6.23E-18
4174,30TUN01,42.5555573,-5.3760638,0,0,9.43E-18
4175,30TUN02,42.6487312,-5.3764706,0,0,2.09E-17
4176,30TUN03,42.7350235,-5.378387,0,0,1.27E-16
4177,30TUN04,42.8206482,-5.386137,0,0,3.73E-15
4178,30TUN05,42.9140701,-5.3884344,0,0,4.80E-14
4179,30TUN06,43.0074921,-5.3916903,0,0,4.82E-15
4180,30TUN07,43.0924187,-5.3930507,0,0,4.90E-20
4181,30TUN08,43.1762314,-5.3986044,0,0,8.10E-26
4182,30TUN09,43.2622948,-5.4043221,0,0,4.12E-31
4183,30TUN10,42.4693184,-5.2467761,0,0,9.54E-18
4184,30TUN11,42.5573883,-5.2470589,0,0,1.30E-17
4185,30TUN12,42.6495743,-5.2487359,0,0,3.13E-17
4186,30TUN13,42.7387924,-5.2566843,0,0,1.91E-16
4187,30TUN14,42.8255119,-5.2589464,0,0,7.57E-15
4188,30TUN15,42.9147072,-5.2610946,0,0,4.38E-14
4189,30TUN16,43.0077286,-5.2621365,0,0,3.94E-15
4190,30TUN17,43.0973854,-5.268764,0,0,9.27E-20
4191,30TUN18,43.1784706,-5.2736006,0,0,5.11E-25
4192,30TUN19,43.2622948,-5.2738094,0,0,2.87E-30
4193,30TUN20,42.4706764,-5.1176472,0,0,1.75E-17
4194,30TUN21,42.5632019,-5.1187005,0,0,2.90E-17
4195,30TUN22,42.6511765,-5.1271105,0,0,8.11E-17
4196,30TUN23,42.739315,-5.1294627,0,0,8.35E-16
4197,30TUN24,42.8287697,-5.1304989,0,0,4.24E-14
4198,30TUN25,42.9200592,-5.1312222,0,0,2.28E-13
4199,30TUN26,43.0079575,-5.1385374,0,0,6.66E-15
4200,30TUN27,43.0975609,-5.1427436,0,0,1.64E-19
4201,30TUN28,43.182869,-5.1428571,0,0,7.88E-25
4202,30TUN29,43.2645836,-5.143599,0,0,1.25E-29
4203,30TUN30,42.4740524,-4.9897861,0,0,1.88E-17
